run	scientific_name	queries	library_strategy	platform	bioproject	uids	tier_e1_archetype
SRR36203949	Escherichia coli	E2	WGS	ELEMENT	SRP640148	41707135	
SRR36203950	Escherichia coli	E2	WGS	ELEMENT	SRP640148	41707134	
SRR36203951	Escherichia coli	E2	WGS	ELEMENT	SRP640148	41707133	
SRR36203952	Escherichia coli	E2	WGS	ELEMENT	SRP640148	41707132	
SRR36203954	Escherichia coli	E2	WGS	ELEMENT	SRP640148	41707130	
SRR36203955	Escherichia coli	E2	WGS	ELEMENT	SRP640148	41707129	
SRR36203956	Escherichia coli	E2	WGS	ELEMENT	SRP640148	41707128	
SRR36203957	Escherichia coli	E2	WGS	ELEMENT	SRP640148	41707127	
SRR36203958	Escherichia coli	E2	WGS	ELEMENT	SRP640148	41707126	
SRR36203959	Escherichia coli	E2	WGS	ELEMENT	SRP640148	41707125	
SRR36203960	Escherichia coli	E2	WGS	ELEMENT	SRP640148	41707124	
SRR36203961	Escherichia coli	E2	WGS	ELEMENT	SRP640148	41707123	
SRR36203962	Escherichia coli	E2	WGS	ELEMENT	SRP640148	41707122	
SRR36332048	Escherichia coli	E2	WGS	ILLUMINA	SRP161673	41867529	
SRR36482427	Escherichia coli	E2	WGS	ILLUMINA	SRP655952	42114875	
SRR36482428	Escherichia coli	E2	WGS	ILLUMINA	SRP655952	42114874	
SRR36482429	Escherichia coli	E2	WGS	ILLUMINA	SRP655952	42114873	
SRR36482430	Escherichia coli	E2	WGS	ILLUMINA	SRP655952	42114872	
SRR36482431	Escherichia coli	E2	WGS	ILLUMINA	SRP655952	42114871	
SRR36482432	Escherichia coli	E2	WGS	ILLUMINA	SRP655952	42114870	
SRR36482433	Escherichia coli	E2	WGS	ILLUMINA	SRP655952	42114869	
SRR36482434	Escherichia coli	E2	WGS	ILLUMINA	SRP655952	42114868	
SRR36482435	Escherichia coli	E2	WGS	ILLUMINA	SRP655952	42114867	
SRR36482436	Escherichia coli	E2	WGS	ILLUMINA	SRP655952	42114866	
SRR36482437	Escherichia coli	E2	WGS	ILLUMINA	SRP655952	42114865	
SRR36482438	Escherichia coli	E2	WGS	ILLUMINA	SRP655952	42114864	
SRR36482439	Escherichia coli	E2	WGS	ILLUMINA	SRP655952	42114863	
SRR36482440	Escherichia coli	E2	WGS	ILLUMINA	SRP655952	42114862	
SRR36482441	Escherichia coli	E2	WGS	ILLUMINA	SRP655952	42114861	
SRR36482442	Escherichia coli	E2	WGS	ILLUMINA	SRP655952	42114860	
SRR36482443	Escherichia coli	E2	WGS	ILLUMINA	SRP655952	42114859	
SRR36482444	Escherichia coli	E2	WGS	ILLUMINA	SRP655952	42114858	
SRR36482445	Escherichia coli	E2	WGS	ILLUMINA	SRP655952	42114857	
SRR36482446	Escherichia coli	E2	WGS	ILLUMINA	SRP655952	42114856	
SRR36482447	Escherichia coli	E2	WGS	ILLUMINA	SRP655952	42114855	
SRR36482448	Escherichia coli	E2	WGS	ILLUMINA	SRP655952	42114854	
SRR36482449	Escherichia coli	E2	WGS	ILLUMINA	SRP655952	42114853	
SRR36482450	Escherichia coli	E2	WGS	ILLUMINA	SRP655952	42114852	
SRR36482451	Escherichia coli	E2	WGS	ILLUMINA	SRP655952	42114851	
SRR36482452	Escherichia coli	E2	WGS	ILLUMINA	SRP655952	42114850	
SRR36482453	Escherichia coli	E2	WGS	ILLUMINA	SRP655952	42114849	
SRR36482454	Escherichia coli	E2	WGS	ILLUMINA	SRP655952	42114848	
SRR36482455	Escherichia coli	E2	WGS	ILLUMINA	SRP655952	42114847	
SRR36482456	Escherichia coli	E2	WGS	ILLUMINA	SRP655952	42114846	
SRR36482457	Escherichia coli	E2	WGS	ILLUMINA	SRP655952	42114845	
SRR36482458	Escherichia coli	E2	WGS	ILLUMINA	SRP655952	42114844	
SRR36482459	Escherichia coli	E2	WGS	ILLUMINA	SRP655952	42114843	
SRR36482460	Escherichia coli	E2	WGS	ILLUMINA	SRP655952	42114842	
SRR36482461	Escherichia coli	E2	WGS	ILLUMINA	SRP655952	42114841	
SRR36482462	Escherichia coli	E2	WGS	ILLUMINA	SRP655952	42114840	
SRR36482463	Escherichia coli	E2	WGS	ILLUMINA	SRP655952	42114839	
SRR36482464	Escherichia coli	E2	WGS	ILLUMINA	SRP655952	42114838	
SRR36482465	Escherichia coli	E2	WGS	ILLUMINA	SRP655952	42114837	
SRR36482466	Escherichia coli	E2	WGS	ILLUMINA	SRP655952	42114836	
SRR36544931	Escherichia coli	E2	WGS	ILLUMINA	SRP657024	42189304	
SRR36568097	Escherichia coli	E2	WGS		SRP657409	42209204	
SRR36568098	Escherichia coli	E2	WGS		SRP657409	42209203	
SRR3659426	Escherichia coli	E2	WGS		SRP068736	2628081	
SRR3666076	Escherichia coli	E2	WGS		SRP068736	2635511	
SRR36683450	Escherichia coli	E2	WGS	ILLUMINA	SRP659868	42354726	
SRR36683451	Escherichia coli	E2	WGS	ILLUMINA	SRP659868	42354725	
SRR36683452	Escherichia coli	E2	WGS	ILLUMINA	SRP659868	42354724	
SRR36683453	Escherichia coli	E2	WGS	ILLUMINA	SRP659868	42354723	
SRR36683454	Escherichia coli	E2	WGS	ILLUMINA	SRP659868	42354722	
SRR36683455	Escherichia coli	E2	WGS	ILLUMINA	SRP659868	42354721	
SRR36683456	Escherichia coli	E2	WGS	ILLUMINA	SRP659868	42354720	
SRR36683457	Escherichia coli	E2	WGS	ILLUMINA	SRP659868	42354719	
SRR36683458	Escherichia coli	E2	WGS	ILLUMINA	SRP659868	42354718	
SRR36683459	Escherichia coli	E2	WGS	ILLUMINA	SRP659868	42354717	
SRR36683460	Escherichia coli	E2	WGS	ILLUMINA	SRP659868	42354716	
SRR36683461	Escherichia coli	E2	WGS	ILLUMINA	SRP659868	42354715	
SRR36683462	Escherichia coli	E2	WGS	ILLUMINA	SRP659868	42354714	
SRR36683463	Escherichia coli	E2	WGS	ILLUMINA	SRP659868	42354713	
SRR36683464	Escherichia coli	E2	WGS	ILLUMINA	SRP659868	42354712	
SRR36683465	Escherichia coli	E2	WGS	ILLUMINA	SRP659868	42354711	
SRR36683466	Escherichia coli	E2	WGS	ILLUMINA	SRP659868	42354710	
SRR36683467	Escherichia coli	E2	WGS	ILLUMINA	SRP659868	42354709	
SRR36683468	Escherichia coli	E2	WGS	ILLUMINA	SRP659868	42354708	
SRR36683469	Escherichia coli	E2	WGS	ILLUMINA	SRP659868	42354707	
SRR36968878	Escherichia coli	E2	WGS	ILLUMINA	SRP666049	42643094	
SRR37002966	Escherichia coli str. K-12 substr. MG1655	E2	WGS	ILLUMINA	SRP667846	42679568	
SRR37002967	Escherichia coli str. K-12 substr. MG1655	E2	WGS	ILLUMINA	SRP667846	42679567	
SRR37002968	Escherichia coli str. K-12 substr. MG1655	E2	WGS	ILLUMINA	SRP667846	42679566	
SRR37002969	Escherichia coli str. K-12 substr. MG1655	E2	WGS	ILLUMINA	SRP667846	42679565	
SRR37002970	Escherichia coli str. K-12 substr. MG1655	E2	WGS	ILLUMINA	SRP667846	42679564	
SRR37002971	Escherichia coli str. K-12 substr. MG1655	E2	WGS	ILLUMINA	SRP667846	42679563	
SRR37002972	Escherichia coli str. K-12 substr. MG1655	E2	WGS	ILLUMINA	SRP667846	42679562	
SRR37002973	Escherichia coli str. K-12 substr. MG1655	E2	WGS	ILLUMINA	SRP667846	42679561	
SRR37002974	Escherichia coli str. K-12 substr. MG1655	E2	WGS	ILLUMINA	SRP667846	42679560	
SRR37002975	Escherichia coli str. K-12 substr. MG1655	E2	WGS	ILLUMINA	SRP667846	42679559	
SRR37002976	Escherichia coli str. K-12 substr. MG1655	E2	WGS	ILLUMINA	SRP667846	42679558	
SRR37002977	Escherichia coli str. K-12 substr. MG1655	E2	WGS	ILLUMINA	SRP667846	42679557	
SRR37019196	Escherichia coli	E2	WGS	ILLUMINA	SRP668966	42695374	
SRR37019197	Escherichia coli	E2	WGS	ILLUMINA	SRP668966	42695373	
SRR37019198	Escherichia coli	E2	WGS	ILLUMINA	SRP668966	42695372	
SRR37019199	Escherichia coli	E2	WGS	ILLUMINA	SRP668966	42695371	
SRR37019200	Escherichia coli	E2	WGS	ILLUMINA	SRP668966	42695370	
SRR37019201	Escherichia coli	E2	WGS	ILLUMINA	SRP668966	42695369	
SRR37019202	Escherichia coli	E2	WGS	ILLUMINA	SRP668966	42695368	
SRR37019203	Escherichia coli	E2	WGS	ILLUMINA	SRP668966	42695367	
SRR37019204	Escherichia coli	E2	WGS	ILLUMINA	SRP668966	42695366	
SRR37019205	Escherichia coli	E2	WGS	ILLUMINA	SRP668966	42695365	
SRR37019206	Escherichia coli	E2	WGS	ILLUMINA	SRP668966	42695364	
SRR37019207	Escherichia coli	E2	WGS	ILLUMINA	SRP668966	42695363	
SRR37019208	Escherichia coli	E2	WGS	ILLUMINA	SRP668966	42695362	
SRR37019209	Escherichia coli	E2	WGS	ILLUMINA	SRP668966	42695361	
SRR37019210	Escherichia coli	E2	WGS	ILLUMINA	SRP668966	42695360	
SRR37019211	Escherichia coli	E2	WGS	ILLUMINA	SRP668966	42695359	
SRR37019212	Escherichia coli	E2	WGS	ILLUMINA	SRP668966	42695358	
SRR37019213	Escherichia coli	E2	WGS	ILLUMINA	SRP668966	42695357	
SRR37019214	Escherichia coli	E2	WGS	ILLUMINA	SRP668966	42695356	
SRR37019215	Escherichia coli	E2	WGS	ILLUMINA	SRP668966	42695355	
SRR37019216	Escherichia coli	E2	WGS	ILLUMINA	SRP668966	42695354	
SRR37019217	Escherichia coli	E2	WGS	ILLUMINA	SRP668966	42695353	
SRR37019218	Escherichia coli	E2	WGS	ILLUMINA	SRP668966	42695352	
SRR37019219	Escherichia coli	E2	WGS	ILLUMINA	SRP668966	42695351	
SRR37019220	Escherichia coli	E2	WGS	ILLUMINA	SRP668966	42695350	
SRR37019221	Escherichia coli	E2	WGS	ILLUMINA	SRP668966	42695349	
SRR37019222	Escherichia coli	E2	WGS	ILLUMINA	SRP668966	42695348	
SRR37019223	Escherichia coli	E2	WGS	ILLUMINA	SRP668966	42695347	
SRR37019224	Escherichia coli	E2	WGS	ILLUMINA	SRP668966	42695346	
SRR37019225	Escherichia coli	E2	WGS	ILLUMINA	SRP668966	42695345	
SRR37019226	Escherichia coli	E2	WGS	ILLUMINA	SRP668966	42695344	
SRR37019227	Escherichia coli	E2	WGS	ILLUMINA	SRP668966	42695343	
SRR37212159	Escherichia coli	E2	WGS		SRP676645	42950857	
SRR37212160	Escherichia coli	E2	WGS		SRP676645	42950856	
SRR37212161	Escherichia coli	E2	WGS		SRP676645	42950855	
SRR37212162	Escherichia coli	E2	WGS		SRP676645	42950854	
SRR37212163	Escherichia coli	E2	WGS		SRP676645	42950853	
SRR37212164	Escherichia coli	E2	WGS		SRP676645	42950852	
SRR37212165	Escherichia coli	E2	WGS		SRP676645	42950851	
SRR37270457	Escherichia coli	E2	WGS	ILLUMINA	SRP101500	43015746	
SRR37351047	Escherichia coli	E2	WGS	ILLUMINA	SRP679078	43098049	
SRR3736530	Escherichia coli	E2	WGS	ILLUMINA	SRP077690	2737256	
SRR3736532	Escherichia coli	E2	WGS	ILLUMINA	SRP077690	2737258	
SRR3736533	Escherichia coli	E2	WGS	ILLUMINA	SRP077690	2737260	
SRR3736537	Escherichia coli	E2	WGS	ILLUMINA	SRP077690	2737261	
SRR3736539	Escherichia coli	E2	WGS	ILLUMINA	SRP077690	2737264	
SRR3736541	Escherichia coli	E2	WGS	ILLUMINA	SRP077690	2737268	
SRR3736542	Escherichia coli	E2	WGS	ILLUMINA	SRP077690	2737269	
SRR3736544	Escherichia coli	E2	WGS	ILLUMINA	SRP077690	2737271	
SRR3736545	Escherichia coli	E2	WGS	ILLUMINA	SRP077690	2737273	
SRR3736546	Escherichia coli	E2	WGS	ILLUMINA	SRP077690	2737274	
SRR3736549	Escherichia coli	E2	WGS	ILLUMINA	SRP077690	2737278	
SRR3736550	Escherichia coli	E2	WGS	ILLUMINA	SRP077690	2737279	
SRR3736552	Escherichia coli	E2	WGS	ILLUMINA	SRP077690	2737281	
SRR3736556	Escherichia coli	E2	WGS	ILLUMINA	SRP077690	2737287	
SRR3736558	Escherichia coli	E2	WGS	ILLUMINA	SRP077690	2737289	
SRR3736562	Escherichia coli	E2	WGS	ILLUMINA	SRP077690	2737296	
SRR3736563	Escherichia coli	E2	WGS	ILLUMINA	SRP077690	2737297	
SRR3736565	Escherichia coli	E2	WGS	ILLUMINA	SRP077690	2737339	
SRR3736566	Escherichia coli	E2	WGS	ILLUMINA	SRP077690	2737340	
SRR3736568	Escherichia coli	E2	WGS	ILLUMINA	SRP077690	2737341	
SRR3736569	Escherichia coli	E2	WGS	ILLUMINA	SRP077690	2737342	
SRR3736570	Escherichia coli	E2	WGS	ILLUMINA	SRP077690	2737343	
SRR3736571	Escherichia coli	E2	WGS	ILLUMINA	SRP077690	2737344	
SRR3736572	Escherichia coli	E2	WGS	ILLUMINA	SRP077690	2737345	
SRR3736573	Escherichia coli	E2	WGS	ILLUMINA	SRP077690	2737346	
SRR3736574	Escherichia coli	E2	WGS	ILLUMINA	SRP077690	2737347	
SRR3736575	Escherichia coli	E2	WGS	ILLUMINA	SRP077690	2737348	
SRR3736578	Escherichia coli	E2	WGS	ILLUMINA	SRP077690	2737352	
SRR3736580	Escherichia coli	E2	WGS	ILLUMINA	SRP077690	2737354	
SRR3736581	Escherichia coli	E2	WGS	ILLUMINA	SRP077690	2737355	
SRR3736582	Escherichia coli	E2	WGS	ILLUMINA	SRP077690	2737356	
SRR3736584	Escherichia coli	E2	WGS	ILLUMINA	SRP077690	2737358	
SRR3736585	Escherichia coli	E2	WGS	ILLUMINA	SRP077690	2737359	
SRR3736587	Escherichia coli	E2	WGS	ILLUMINA	SRP077690	2737361	
SRR3736588	Escherichia coli	E2	WGS	ILLUMINA	SRP077690	2737362	
SRR3736589	Escherichia coli	E2	WGS	ILLUMINA	SRP077690	2737363	
SRR3736591	Escherichia coli	E2	WGS	ILLUMINA	SRP077690	2737365	
SRR3736592	Escherichia coli	E2	WGS	ILLUMINA	SRP077690	2737366	
SRR3736593	Escherichia coli	E2	WGS	ILLUMINA	SRP077690	2737367	
SRR3736594	Escherichia coli	E2	WGS	ILLUMINA	SRP077690	2737368	
SRR3736596	Escherichia coli	E2	WGS	ILLUMINA	SRP077690	2737370	
SRR3736597	Escherichia coli	E2	WGS	ILLUMINA	SRP077690	2737371	
SRR3736606	Escherichia coli	E2	WGS	ILLUMINA	SRP077690	2737373	
SRR3736608	Escherichia coli	E2	WGS	ILLUMINA	SRP077690	2737375	
SRR3736609	Escherichia coli	E2	WGS	ILLUMINA	SRP077690	2737376	
SRR3736610	Escherichia coli	E2	WGS	ILLUMINA	SRP077690	2737377	
SRR3736611	Escherichia coli	E2	WGS	ILLUMINA	SRP077690	2737378	
SRR3736614	Escherichia coli	E2	WGS	ILLUMINA	SRP077690	2737380	
SRR3736616	Escherichia coli	E2	WGS	ILLUMINA	SRP077690	2737382	
SRR3736619	Escherichia coli	E2	WGS	ILLUMINA	SRP077690	2737385	
SRR3736621	Escherichia coli	E2	WGS	ILLUMINA	SRP077690	2737387	
SRR3736622	Escherichia coli	E2	WGS	ILLUMINA	SRP077690	2737388	
SRR3736625	Escherichia coli	E2	WGS	ILLUMINA	SRP077690	2737391	
SRR3736626	Escherichia coli	E2	WGS	ILLUMINA	SRP077690	2737392	
SRR3736627	Escherichia coli	E2	WGS	ILLUMINA	SRP077690	2737393	
SRR3736628	Escherichia coli	E2	WGS	ILLUMINA	SRP077690	2737394	
SRR3736635	Escherichia coli	E2	WGS	ILLUMINA	SRP077690	2737401	
SRR3736636	Escherichia coli	E2	WGS	ILLUMINA	SRP077690	2737402	
SRR3736639	Escherichia coli	E2	WGS	ILLUMINA	SRP077690	2737405	
SRR3736641	Escherichia coli	E2	WGS	ILLUMINA	SRP077690	2737407	
SRR37425941	Escherichia coli	E2	WGS	ILLUMINA	SRP161673	43204696	
SRR37607992	Escherichia coli	E2	WGS	DNBSEQ	SRP683375	43400977	
SRR37608107	Escherichia coli	E2	WGS	DNBSEQ	SRP683377	43401092	
SRR37687823	Escherichia coli	E2	WGS	ILLUMINA	SRP684999	43483121	
SRR37717816	Escherichia coli	E2	WGS	ILLUMINA	SRP685657	43527070	
SRR37736888	Escherichia coli	E2	WGS		SRP686088	43560805	
SRR37736889	Escherichia coli	E2	WGS	ILLUMINA	SRP686088	43560804	
SRR37736890	Escherichia coli	E2	WGS		SRP686088	43560803	
SRR37736891	Escherichia coli	E2	WGS	ILLUMINA	SRP686088	43560802	
SRR37736892	Escherichia coli	E2	WGS		SRP686088	43560801	
SRR37736893	Escherichia coli	E2	WGS	ILLUMINA	SRP686088	43560800	
SRR37736894	Escherichia coli	E2	WGS		SRP686088	43560799	
SRR37736895	Escherichia coli	E2	WGS	ILLUMINA	SRP686088	43560798	
SRR37736896	Escherichia coli	E2	WGS		SRP686088	43560797	
SRR37736897	Escherichia coli	E2	WGS	ILLUMINA	SRP686088	43560796	
SRR37877946	Escherichia coli	E2	WGS	ILLUMINA	SRP469872	43708551	
SRR37878485	Escherichia coli O157:H7	E2	WGS	ILLUMINA	SRP469872	43708707	
SRR37878487	Escherichia coli O157:H7	E2	WGS	ILLUMINA	SRP469872	43708709	
SRR37878865	Escherichia coli O157:H7	E2	WGS	ILLUMINA	SRP469872	43709055	
SRR37878866	Escherichia coli	E2	WGS	ILLUMINA	SRP469872	43709056	
SRR37878942	Escherichia coli O157:H7	E2	WGS	ILLUMINA	SRP469872	43709132	
SRR37879076	Escherichia coli O157:H7	E2	WGS	ILLUMINA	SRP469872	43709266	
SRR37879210	Escherichia coli O177:H25	E2	WGS	ILLUMINA	SRP469872	43709399	
SRR37879247	Escherichia coli	E2	WGS	ILLUMINA	SRP469872	43709436	
SRR37879526	Escherichia coli	E2	WGS	ILLUMINA	SRP469872	43709715	
SRR37879527	Escherichia coli O157:H7	E2	WGS	ILLUMINA	SRP469872	43709716	
SRR37879530	Escherichia coli O177:H25	E2	WGS	ILLUMINA	SRP469872	43709719	
SRR37880421	Escherichia coli	E2	WGS	ILLUMINA	SRP469872	43710597	
SRR37880429	Escherichia coli O157:H7	E2	WGS	ILLUMINA	SRP469872	43710605	
SRR37880433	Escherichia coli	E2	WGS	ILLUMINA	SRP469872	43710609	
SRR37880444	Escherichia coli O109:H10	E2	WGS	ILLUMINA	SRP469872	43710620	
